842	WARRANTS	WARRANT ARREST	NORTHERN	-122.4290187	37.7820855
843	FORGERY/COUNTERFEITING	"MONEY, CHANGING FACE AMOUNT"	SOUTHERN	-122.4034048	37.77542071
844	NON-CRIMINAL	COURTESY REPORT	SOUTHERN	-122.4034048	37.77542071
845	NON-CRIMINAL	CASE CLOSURE	SOUTHERN	-122.4034048	37.77542071
846	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4092477	37.78139873
847	LARCENY/THEFT	GRAND THEFT OF PROPERTY	PARK	-122.4514187	37.76219833
848	"SEX OFFENSES, FORCIBLE"	"FORCIBLE RAPE, BODILY FORCE"	SOUTHERN	-122.4034048	37.77542071
849	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4034048	37.77542071
850	DRUG/NARCOTIC	POSSESSION OF BASE/ROCK COCAINE	SOUTHERN	-122.4095043	37.78152627
851	NON-CRIMINAL	TRAFFIC ACCIDENT	MISSION	-122.4052483	37.75440475
852	BURGLARY	"BURGLARY, VEHICLE (ARREST MADE)"	CENTRAL	-122.4018206	37.80279266
853	VEHICLE THEFT	STOLEN TRUCK	CENTRAL	-122.4069776	37.7899181
854	EXTORTION	EXTORTION	PARK	-122.4505559	37.77533518
855	"SEX OFFENSES, NON FORCIBLE"	"OBSCENE MATTER, DISTRIBUTION TO MINORS"	INGLESIDE	-122.4432445	37.72746871
856	"SEX OFFENSES, FORCIBLE"	"CHILD ABUSE, PORNOGRAPHY"	INGLESIDE	-122.4432445	37.72746871
857	NON-CRIMINAL	SEARCH WARRANT SERVICE	INGLESIDE	-122.4432445	37.72746871
858	PROSTITUTION	PIMPING	MISSION	-122.4162304	37.76363377
859	ASSAULT	BATTERY	NORTHERN	-122.4387233	37.80055836
860	NON-CRIMINAL	AIDED CASE	CENTRAL	-122.4074233	37.80018852
861	FORGERY/COUNTERFEITING	"FINANCIAL STATEMENTS, FALSE"	CENTRAL	-122.4140108	37.786677
862	NON-CRIMINAL	COURTESY REPORT	CENTRAL	-122.4140108	37.786677
863	NON-CRIMINAL	CASE CLOSURE	CENTRAL	-122.4140108	37.786677
864	NON-CRIMINAL	TRAFFIC ACCIDENT	TARAVAL	-122.4581899	37.7236572
865	ASSAULT	BATTERY	SOUTHERN	-122.3935337	37.78925583
866	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	MISSION	-122.4192122	37.76102442
867	VEHICLE THEFT	STOLEN AUTOMOBILE	INGLESIDE	-122.4283071	37.72890381
868	ASSAULT	BATTERY OF A POLICE OFFICER	MISSION	-122.4194782	37.76305077
869	DRUNKENNESS	UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE	MISSION	-122.4194782	37.76305077
870	OTHER OFFENSES	RESISTING ARREST	MISSION	-122.4194782	37.76305077
871	OTHER OFFENSES	TRAFFIC VIOLATION	SOUTHERN	-122.407163	37.77973763
872	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	MISSION	-122.4068704	37.75728959
873	ASSAULT	THREATS AGAINST LIFE	NORTHERN	-122.4254035	37.80131307
874	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	NORTHERN	-122.4254035	37.80131307
875	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4027126	37.78325965
876	ROBBERY	ROBBERY OF A RESIDENCE WITH A GUN	BAYVIEW	-122.4011846	37.73042174
877	ASSAULT	"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP"	SOUTHERN	-122.4128343	37.77779031
878	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	CENTRAL	-122.4138143	37.80703621
879	OTHER OFFENSES	TRAFFIC VIOLATION	NORTHERN	-122.4434794	37.7987907
880	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	NORTHERN	-122.4434794	37.7987907
881	VANDALISM	"MALICIOUS MISCHIEF, BREAKING WINDOWS"	TARAVAL	-122.4893227	37.76110241
882	ASSAULT	BATTERY	SOUTHERN	-122.4039191	37.7871161
883	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	SOUTHERN	-122.4039191	37.7871161
884	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	SOUTHERN	-122.4039191	37.7871161
885	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4039191	37.7871161
886	FORGERY/COUNTERFEITING	"IDENTIFICATION, GOVERNMENT, POSSESS, MAKE OR SELL FALSE"	CENTRAL	-122.3964219	37.79414474
887	FRAUD	"CREDIT CARD, THEFT OF"	CENTRAL	-122.3964219	37.79414474
888	TRESPASS	TRESPASSING	CENTRAL	-122.3964219	37.79414474
889	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	INGLESIDE	-122.4223131	37.74637742
890	DISORDERLY CONDUCT	COMMITTING PUBLIC NUISANCE	SOUTHERN	-122.3956301	37.79378997
891	TRESPASS	LODGING WITHOUT PERMISSION	SOUTHERN	-122.3956301	37.79378997
892	VEHICLE THEFT	STOLEN AUTOMOBILE	BAYVIEW	-122.3960365	37.73113952
893	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	BAYVIEW	-122.3960365	37.73113952
894	OTHER OFFENSES	TRAFFIC VIOLATION	BAYVIEW	-122.3960365	37.73113952
895	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	INGLESIDE	-122.4172258	37.74716082
896	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	MISSION	-122.4196718	37.76505012
897	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	MISSION	-122.4196718	37.76505012
898	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	NORTHERN	-122.4198583	37.78613713
899	ROBBERY	ROBBERY ON THE STREET WITH A DANGEROUS WEAPON	RICHMOND	-122.4637499	37.77362241
900	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	RICHMOND	-122.4637499	37.77362241
901	NON-CRIMINAL	"AIDED CASE, DOG BITE"	RICHMOND	-122.4637499	37.77362241
902	DISORDERLY CONDUCT	COMMITTING PUBLIC NUISANCE	NORTHERN	-122.4298144	37.78605185
903	TRESPASS	LODGING WITHOUT PERMISSION	NORTHERN	-122.4298144	37.78605185
904	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	MISSION	-122.4146931	37.75889559
905	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	MISSION	-122.4104888	37.76560586
906	NON-CRIMINAL	FOUND PROPERTY	NORTHERN	-122.4386565	37.80421202
907	ROBBERY	"ROBBERY ON THE STREET, STRONGARM"	INGLESIDE	-122.4293067	37.73074292
908	OTHER OFFENSES	PAROLE VIOLATION	CENTRAL	-122.4023466	37.78900334
909	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	MISSION	-122.4196718	37.76505012
910	BURGLARY	"BURGLARY,APT UNDER CONSTRUCTION, FORCIBLE ENTRY"	TENDERLOIN	-122.4145226	37.78087527
911	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	TENDERLOIN	-122.4145226	37.78087527
912	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	NORTHERN	-122.4246235	37.776674
913	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	SOUTHERN	-122.4034048	37.77542071
914	ASSAULT	BATTERY	CENTRAL	-122.3965564	37.79411691
915	NON-CRIMINAL	FOUND PROPERTY	CENTRAL	-122.4055172	37.79706423
916	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	CENTRAL	-122.4196161	37.80199424
917	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	BAYVIEW	-122.3884993	37.72410004
918	TRESPASS	LODGING WITHOUT PERMISSION	MISSION	-122.4177567	37.76981424
919	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	PARK	-122.4340461	37.77732928
920	DRUG/NARCOTIC	POSSESSION OF CONTROLLED SUBSTANCE	BAYVIEW	-122.3897312	37.7730989
921	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	BAYVIEW	-122.3897312	37.7730989
922	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	BAYVIEW	-122.3897312	37.7730989
923	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	MISSION	-122.4133542	37.7690748
924	NON-CRIMINAL	FOUND PROPERTY	SOUTHERN	-122.4028984	37.77641575
925	OTHER OFFENSES	RESISTING ARREST	SOUTHERN	-122.4179754	37.77375094
926	NON-CRIMINAL	"CIVIL SIDEWALKS, WARNING"	MISSION	-122.4351501	37.76175972
927	BURGLARY	"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY"	SOUTHERN	-122.4073827	37.78337164
928	ASSAULT	BATTERY	NORTHERN	-122.4216089	37.79550387
929	BURGLARY	"BURGLARY OF RESIDENCE, FORCIBLE ENTRY"	TARAVAL	-122.4695989	37.72227984
930	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	TARAVAL	-122.4695989	37.72227984
931	SECONDARY CODES	GANG ACTIVITY	TARAVAL	-122.4695989	37.72227984
932	OTHER OFFENSES	CONSPIRACY	TARAVAL	-122.4695989	37.72227984
933	NON-CRIMINAL	SEARCH WARRANT SERVICE	TARAVAL	-122.4695989	37.72227984
934	ASSAULT	BATTERY	SOUTHERN	-122.4018331	37.78903977
935	ASSAULT	"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP"	SOUTHERN	-122.4184806	37.77589845
936	SECONDARY CODES	DOMESTIC VIOLENCE	SOUTHERN	-122.4184806	37.77589845
937	BRIBERY	"DISSUADING WITNESS, VICTIM"	SOUTHERN	-122.4184806	37.77589845
938	NON-CRIMINAL	FOUND PROPERTY	PARK	-122.4560909	37.75259561
939	VEHICLE THEFT	STOLEN AUTOMOBILE	INGLESIDE	-122.4159138	37.73969436
940	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	NORTHERN	-122.435751	37.79872822
941	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	SOUTHERN	-122.4113396	37.78127074
942	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	CENTRAL	-122.3983384	37.79709211
943	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	MISSION	-122.4072899	37.74846911
944	NON-CRIMINAL	FIRE REPORT	PARK	-122.4351877	37.76267028
945	OTHER OFFENSES	"STAY AWAY ORDER VIOLATION, DV RELATED"	TARAVAL	-122.4630305	37.71257434
946	SECONDARY CODES	DOMESTIC VIOLENCE	TARAVAL	-122.4630305	37.71257434
947	OTHER OFFENSES	INJURY TO TELEGRAPH/TELEPHONE LINES	TARAVAL	-122.4630305	37.71257434
948	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	BAYVIEW	-122.3932329	37.72773515
949	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	RICHMOND	-122.4662047	37.77254054
950	MISSING PERSON	MISSING ADULT	BAYVIEW	-122.3999333	37.73808422
951	NON-CRIMINAL	"DEATH REPORT, CAUSE UNKNOWN"	CENTRAL	-122.4145769	37.78947681
952	VEHICLE THEFT	STOLEN AUTOMOBILE	SOUTHERN	-122.4027397	37.77088424
953	ROBBERY	ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN	BAYVIEW	-122.4027674	37.74822034
954	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	TENDERLOIN	-122.4156697	37.78211985
955	NON-CRIMINAL	LOST PROPERTY	MISSION	-122.4196718	37.76505012
956	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	SOUTHERN	-122.4066906	37.78520719
957	SECONDARY CODES	JUVENILE INVOLVED	SOUTHERN	-122.4066906	37.78520719
958	NON-CRIMINAL	AIDED CASE	INGLESIDE	-122.4127048	37.74084124
959	WARRANTS	WARRANT ARREST	NORTHERN	-122.4305544	37.78213547
960	NON-CRIMINAL	"STAY AWAY OR COURT ORDER, NON-DV RELATED"	NORTHERN	-122.4305544	37.78213547
961	ASSAULT	BATTERY	MISSION	-122.4061588	37.76942767
962	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE FOR SALE	MISSION	-122.4061588	37.76942767
963	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	MISSION	-122.4061588	37.76942767
964	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	MISSION	-122.4219351	37.76613439
965	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	CENTRAL	-122.4001718	37.79390507
966	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	MISSION	-122.4310287	37.76586724
967	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	MISSION	-122.4310287	37.76586724
968	LARCENY/THEFT	GRAND THEFT SHOPLIFTING	CENTRAL	-122.4043666	37.78838302
969	LARCENY/THEFT	GRAND THEFT FROM PERSON	CENTRAL	-122.4068178	37.79719431
970	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	TARAVAL	-122.4740951	37.74306481
971	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	SOUTHERN	-122.4076335	37.78418935
972	TRESPASS	TRESPASSING	SOUTHERN	-122.4076335	37.78418935
973	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	SOUTHERN	-122.4076335	37.78418935
974	MISSING PERSON	MISSING JUVENILE	MISSION	-122.4204363	37.76417433
975	DRUG/NARCOTIC	POSSESSION OF MARIJUANA	MISSION	-122.417339	37.76436607
976	NON-CRIMINAL	FOUND PROPERTY	MISSION	-122.417339	37.76436607
977	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	SOUTHERN	-122.3975261	37.79104981
978	ASSAULT	INFLICT INJURY ON COHABITEE	CENTRAL	-122.4071101	37.79864578
979	SECONDARY CODES	DOMESTIC VIOLENCE	CENTRAL	-122.4071101	37.79864578
980	VEHICLE THEFT	STOLEN TRUCK	RICHMOND	-122.4367493	37.78660057
981	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4403597	37.77084802
982	NON-CRIMINAL	FOUND PROPERTY	PARK	-122.4403597	37.77084802
983	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4053955	37.78351007
984	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	RICHMOND	-122.4798935	37.7704928
985	NON-CRIMINAL	FOUND PROPERTY	CENTRAL	-122.3965564	37.79411691
986	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	INGLESIDE	-122.4488566	37.72988275
987	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	CENTRAL	-122.4071493	37.80642673
988	EMBEZZLEMENT	"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE"	NORTHERN	-122.4336222	37.80027029
989	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	NORTHERN	-122.4336222	37.80027029
990	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	TENDERLOIN	-122.4115931	37.78305295
991	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	SOUTHERN	-122.406521	37.78506294
992	OTHER OFFENSES	PROBATION VIOLATION	SOUTHERN	-122.406521	37.78506294
993	ROBBERY	ROBBERY ON THE STREET WITH A GUN	TENDERLOIN	-122.4140298	37.78232912
994	WEAPON LAWS	POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN	TENDERLOIN	-122.4140298	37.78232912
995	DRUG/NARCOTIC	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE	TENDERLOIN	-122.4140298	37.78232912
996	BURGLARY	"BURGLARY, UNLAWFUL ENTRY"	PARK	-122.4348659	37.77728097
997	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4348659	37.77728097
998					
